IDPIF,SUPQUEMADA,MUERTOS,HERIDOS,COMUNIDAD,PROVINCIA,COMARCA,MUNICIPIO,LATITUD,LONGITUD,FECHA,TIME_CTRL,TIME_EXT,IDGRUPOCAUSA,CAUSA,PERSONAL,PESADOS,AEREOS,GASTOS_EXT,PERDIDAS
2009130156,299,0,1,CASTILLA-MANCHA,CIUDAD REAL,MONTES NORTE,ALCOBA,39.353732,-4.531378,7/2/2009,568,2561,4,Sin datos,278,10,28,0,0
2011331752,298.25,0,0,ASTURIAS,ASTURIAS,AVILES,CANDAMO,43.422864,-6.030373,12/16/2011,548,565,4,Sin datos,23,3,0,0,314330
2004210088,298,0,0,ANDALUCIA,HUELVA,EL ANDEVALO,SANTA BÁRBARA DE CASA,37.807574,-7.229106,7/11/2004,280,446,4,Sin datos,108,12,8,0,17354
2003170157,297,0,0,CATALUÑA,GIRONA,BAIX EMPORDA,CASTELL-PLATJA D' ARO,41.818271,3.034918,8/29/2003,360,3480,3,LÍNEAS ELÉCTRICAS,617,99,20,0,0
2007370174,297,0,0,CASTILLA Y LEON,SALAMANCA,CIUDAD RODRIGO,PUERTO SEGURO,40.795129,-6.729144,8/18/2007,1095,2730,4,Provocados por pastores y ganaderos para regenerar el pasto,144,9,8,0,4680
2011321898,296.27,0,0,GALICIA,OURENSE,VERIN-VIANA,OÍMBRA,41.849856,-7.510909,10/2/2011,1000,3630,4,Otras motivaciones,57,5,6,0,0
2002180067,296,0,0,ANDALUCIA,GRANADA,LOS MONTES,VILLANUEVA DE LAS TORRES,37.548273,-3.104615,6/26/2002,530,1080,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),99,11,2,571,8926
2009330948,295.78,0,0,ASTURIAS,ASTURIAS,EO-NAVIA,ILLANO,43.31657,-6.794632,3/21/2009,4786,6207,4,Provocados por pastores y ganaderos para regenerar el pasto,108,18,9,0,388947
2004060228,293,0,0,EXTREMADURA,BADAJOZ,LA SERENA,CASTUERA,38.793178,-5.568705,7/28/2004,190,335,4,Sin datos,54,7,0,0,0
2005361239,292,0,0,GALICIA,PONTEVEDRA,DEZA-TABEIROS,FORCAREI,42.623188,-8.373646,3/17/2005,445,665,4,Provocados por pastores y ganaderos para regenerar el pasto,55,8,8,43179,63185
2006361703,291.5,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTE CALDELAS,42.367035,-8.52559,8/8/2006,6710,7370,4,Provocados por pastores y ganaderos para regenerar el pasto,72,10,0,19188,924226
2003270351,290.3,0,1,GALICIA,LUGO,LUGO-SARRIA,LUGO,43.087663,-7.47514,6/21/2003,891,1885,4,Sin datos,81,7,7,7782,811076
2003410040,290,0,1,ANDALUCIA,SEVILLA,SIERRA NORTE,PEDROSO,37.757842,-5.740706,7/4/2003,522,1393,2,TRABAJOS FORESTALES,200,6,13,0,49601
2004100364,290,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,CÁCERES,39.436345,-6.608243,7/18/2004,373,1998,4,Sin datos,132,7,9,0,17280
2006321165,290,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,VILAMARÍN,42.493143,-7.876613,8/10/2006,900,1800,4,Sin datos,57,6,4,0,2529571
2009331018,290,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.243356,-6.719347,3/21/2009,0,0,4,Provocados para ahuyentar animales (lobos - jabalíes),9,0,2,0,356471
2009331781,290,0,0,ASTURIAS,ASTURIAS,NARCEA,DEGAÑA,42.943937,-6.567507,8/30/2009,2822,4178,4,Provocados por pastores y ganaderos para regenerar el pasto,83,5,5,0,0
2011390140,290,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.151207,-3.764632,2/8/2011,3420,3480,4,Provocados por pastores y ganaderos para regenerar el pasto,15,0,0,0,59000
2003410133,289.71,0,1,ANDALUCIA,SEVILLA,SIERRA NORTE,CASTILLO DE LAS GUARDAS,37.705479,-6.353774,8/15/2003,1065,1305,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),106,11,9,0,361501
2005100578,289.32,0,0,EXTREMADURA,CACERES,SIERRA DE SAN PEDRO,HERRERA DE ALCÁNTARA,39.556414,-7.446331,8/7/2005,670,2980,4,Provocados contra el acotamiento de la caza,138,23,12,0,132222
2003100453,288.91,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,CABEZABELLOSA,40.14201,-5.99836,8/14/2003,1525,5905,4,Sin datos,88,7,3,0,0
2009450240,288.62,0,0,CASTILLA-MANCHA,TOLEDO,TALAVERA,PUEBLANUEVA,39.928601,-4.752573,7/1/2009,538,2679,3,MOTORES Y MÁQUINAS (COSECHADORAS),162,13,15,0,0
2005151678,288.6,0,0,GALICIA,A CORUÑA,BARBANZA,PORTO DO SON,43.076461,-9.204368,8/13/2005,1865,2095,4,Sin datos,16,1,0,0,0
2003270668,288.12,0,0,GALICIA,LUGO,TERRA CHA,RIBEIRA DE PIQUÍN,43.225445,-7.194533,8/12/2003,2575,5755,1,RAYO,89,6,5,2199,1101838
2005324179,288,0,0,GALICIA,OURENSE,A LIMIA,VILAR DE BARRIO,42.44069,-8.014276,10/8/2005,230,1350,4,Provocados por pastores y ganaderos para regenerar el pasto,19,2,0,0,0
2006151801,288,0,0,GALICIA,A CORUÑA,FISTERRA,VIMIANZO,43.067404,-9.010747,8/7/2006,385,1225,4,Otras motivaciones,87,12,0,0,937588
2003080195,287.68,0,0,CATALUÑA,BARCELONA,BAGES,CASTELLBELL I EL VILAR,41.647678,-4.151626,7/13/2003,1639,3079,2,FUMADORES,479,85,12,0,0
2004322625,287,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,AVIÓN,42.381553,-8.257494,8/2/2004,1465,1945,4,Sin datos,46,7,10,0,1220634
2005490805,286,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,GALENDE,42.163559,-6.723364,9/30/2005,9470,10250,4,Sin datos,31,1,7,15858,0
2008390171,285,0,0,CANTABRIA,CANTABRIA,COMARCA 10,ARREDONDO,43.269255,-3.63252,2/16/2008,2490,2520,4,Provocados por pastores y ganaderos para regenerar el pasto,8,0,0,77,71874
2010460120,285,0,0,C. VALENCIANA,VALENCIA,LA SAFOR,SIMAT LA VALLDIGNA,39.037116,-0.307724,9/6/2010,2620,6970,4,Sin datos,206,6,10,0,12582
2005500217,284.89,0,0,ARAGON,ZARAGOZA,COMUNIDAD DE CALATAYUD,NUÉVALOS,41.236096,-1.799759,7/16/2005,1455,2475,3,LÍNEAS ELÉCTRICAS,113,7,7,1879,1607808
2003080293,284.79,0,1,CATALUÑA,BARCELONA,MARESME,TORDERA,41.694521,2.712784,8/13/2003,3186,3666,4,Sin datos,260,26,15,0,847880
2001240527,284,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,OENCIA,42.546098,-6.992083,9/16/2001,3164,3169,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,69,3,8,0,0
2006100435,283.88,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,JERTE,40.857537,-5.784527,9/4/2006,0,0,4,Provocados por cazadores para facilitar la caza,122,0,20,0,0
2004040083,283.84,0,0,ANDALUCIA,ALMERIA,PONIENTE ALMERIENSE,ADRA,36.786241,-3.068333,8/8/2004,550,3980,4,Sin datos,209,5,9,19362,4036
2004160170,283.5,0,0,CASTILLA-MANCHA,CUENCA,SERRANIA MEDIA,VALDETÓRTOLA,39.926052,-2.169384,8/25/2004,840,2630,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),166,14,14,95700,105160
2006151567,282,0,0,GALICIA,A CORUÑA,BARBANZA,BAÑA,42.920193,-8.718062,8/6/2006,1200,1390,4,Otras motivaciones,57,8,3,0,1500570
2005160162,281,0,0,CASTILLA-MANCHA,CUENCA,SERRANIA BAJA,SANTA CRUZ DE MOYA,39.988218,-1.259595,6/6/2005,1290,3195,2,FUMADORES,156,10,6,42620,79591
2007060142,281,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,FUENTE DEL MAESTRE,38.514088,-6.407201,7/15/2007,240,430,4,Provocados contra el acotamiento de la caza,24,7,3,0,0
2011160312,281,0,0,CASTILLA-MANCHA,CUENCA,SERRANIA BAJA,CAÑADA DEL HOYO,39.987705,-1.861718,9/10/2011,910,5980,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),230,21,26,0,0
2011450702,281,0,0,CASTILLA-MANCHA,TOLEDO,TALAVERA,IGLESUELA,40.267521,-4.734362,9/18/2011,2166,5566,4,Sin datos,203,20,13,0,0
2003500093,280.29,0,1,ARAGON,ZARAGOZA,CAMPO DE CARIÑENA,ENCINACORBA,41.276006,-1.290678,7/29/2003,1575,7290,3,FERROCARRIL,299,17,11,0,325132
2001370152,280,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLASDARDO,41.009371,-6.167025,9/4/2001,1260,1785,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),145,8,3,0,6
2002220090,280,0,0,ARAGON,HUESCA,SOMONTANO DE BARBASTRO,PERALTILLA,42.057214,0.012628,6/21/2002,1770,4680,2,FUMADORES,104,4,3,4669,13463
2003321077,280,0,2,GALICIA,OURENSE,VERIN-VIANA,VERÍN,41.968512,-7.388564,8/5/2003,1350,1680,5,CAUSA DESCONOCIDA,108,18,9,0,727204
2007100200,280,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,IBAHERNANDO,39.392652,-5.910795,8/5/2007,285,480,1,RAYO,69,7,0,0,0
2009390151,280,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.151207,-3.764632,2/27/2009,2065,2065,4,Provocados por pastores y ganaderos para regenerar el pasto,3,0,0,0,58396
2011322416,279.79,0,0,GALICIA,OURENSE,A LIMIA,LOBEIRA,42.030447,-8.059055,10/17/2011,2745,3945,4,Provocados por pastores y ganaderos para regenerar el pasto,19,3,2,0,0
2005361354,279.5,0,0,GALICIA,PONTEVEDRA,DEZA-TABEIROS,FORCAREI,42.592953,-8.376277,3/19/2005,985,1120,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,23,5,2,27573,40954
2007240281,278.1,0,0,CASTILLA Y LEON,LEON,VEGA DE ESPINAREDA,PARAMO DEL SIL,42.824779,-6.490871,11/9/2007,5988,6035,4,Provocados por cazadores para facilitar la caza,19,0,3,0,0
2004210116,278,0,0,ANDALUCIA,HUELVA,SIERRA DE HUELVA,ALMONASTER LA REAL,37.778322,-6.696589,7/26/2004,1020,1470,4,Sin datos,127,17,12,0,49812
2010320847,277.92,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CHANDREXA DE QUEIXA,42.211402,-7.440867,8/21/2010,1045,1364,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,79,1,12,0,0
2010321060,277.62,0,0,GALICIA,OURENSE,A LIMIA,CALVOS DE RANDÍN,41.985421,-7.887527,8/31/2010,1034,1104,4,Provocados por pastores y ganaderos para regenerar el pasto,118,11,5,0,6775
2009090127,275.67,0,0,CASTILLA Y LEON,BURGOS,MIRANDA DE EBRO,CONDADO DE TREVIÑO,42.699754,-2.777044,7/22/2009,1816,27510,3,MOTORES Y MÁQUINAS (COSECHADORAS),260,16,6,0,0
2005490703,275,0,1,CASTILLA Y LEON,ZAMORA,EL PUENTE,GALENDE,42.139851,-6.729704,8/20/2005,27600,29280,4,Sin datos,137,2,5,8898,0
2011390094,275,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.151207,-3.764632,2/8/2011,1450,1480,4,Provocados por pastores y ganaderos para regenerar el pasto,7,0,0,107,45674
2005363510,274.99,0,1,GALICIA,PONTEVEDRA,CALDAS-O SALNES,COTOBADE,42.11915,-8.71033,9/17/2005,1260,1515,4,Otras motivaciones,105,13,6,45816,750631
2006361512,274.5,0,0,GALICIA,PONTEVEDRA,VIGO-BAIXO MIÑO,FORNELOS DE MONTES,42.35036,-8.44994,8/5/2006,3695,3765,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,54,8,3,32557,460095
2008120011,274.15,0,0,C. VALENCIANA,CASTELLON,LA PLANA ALTA,CABANES,40.189464,0.189517,3/31/2008,716,1076,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,25,6,6,0,0
2001460085,274,0,0,C. VALENCIANA,VALENCIA,LA SAFOR,VILLALONGA,38.88263,-0.226035,6/25/2001,1305,3305,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),152,2,6,0,1436
2001100781,273.5,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,VALVERDE DEL FRESNO,40.184245,-6.935876,11/8/2001,535,970,5,CAUSA DESCONOCIDA,32,0,0,0,1806
2003240223,273,0,0,CASTILLA Y LEON,LEON,BEMBIBRE,CASTROPODAME,42.580532,-6.442095,8/3/2003,1374,1574,1,RAYO,126,0,5,0,3036
2005323785,272,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,IRIXO,42.153179,-7.707604,9/20/2005,1265,1745,4,Sin datos,92,11,12,0,0
2002362644,271.7,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,ARBO,42.147953,-8.306705,8/31/2002,1313,2153,4,Para hacer bajar el precio de la madera,92,10,7,294153,192952
2011390093,271.28,0,0,CANTABRIA,CANTABRIA,COMARCA 9,SELAYA,43.204153,-3.764838,2/7/2011,3210,3300,4,Provocados por pastores y ganaderos para regenerar el pasto,16,0,0,490,42563
2006361635,271.2,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,VALGA,42.699312,-8.624759,8/7/2006,1370,1740,4,Provocados por pirómanos,10,1,2,31282,289087
2003210125,271,0,0,ANDALUCIA,HUELVA,SIERRA DE HUELVA,SANTA OLALLA DEL CALA,37.870711,-6.254334,8/1/2003,1540,1540,3,MOTORES Y MÁQUINAS (SIN ESPECIFICAR),106,11,13,0,49097
2003100457,270.66,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,GARGANTA LA OLLA,40.098392,-5.755004,8/3/2003,1317,1447,4,Sin datos,45,8,0,0,72688
2001060372,270.35,0,0,EXTREMADURA,BADAJOZ,LA SERENA,VALLE DE LA SERENA,38.69866,-5.740684,8/24/2001,465,885,1,RAYO,65,6,1,0,0
2002250009,270,0,0,CATALUÑA,LLEIDA,VAL D ARAN,BOSSÒST,42.791355,0.704967,2/1/2002,1530,4290,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),30,3,3,0,0
2010370204,270,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLARINO DE LOS AIRES,41.276892,-6.418263,9/5/2010,655,1990,4,Otras motivaciones,76,6,3,0,0
2003120007,269.53,0,0,C. VALENCIANA,CASTELLON,LA PLANA BAIXA,ESLIDA,39.861915,-0.302106,1/31/2003,5560,6700,3,LÍNEAS ELÉCTRICAS,167,17,29,0,690045
2005310621,268.3,0,0,NAVARRA,NAVARRA,ZONA 4,GUIRGUILLANO,42.722887,-1.8624,9/3/2005,1030,2612,4,Sin datos,105,16,7,0,82869
2005050218,267,0,0,CASTILLA Y LEON,AVILA,NAVARREDONDA DE GREDOS,S JUAN DE GREDOS,40.291997,-5.214121,9/30/2005,3010,8740,4,Provocados por pastores y ganaderos para regenerar el pasto,133,4,8,0,0
2011322328,265.99,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,AVIÓN,42.349386,-8.246824,10/15/2011,4016,5731,5,CAUSA DESCONOCIDA,145,12,5,0,33570
2006390320,265.5,0,0,CANTABRIA,CANTABRIA,COMARCA 10,ARREDONDO,43.269255,-3.63252,3/26/2006,1830,2010,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),4,0,0,0,14677
2005240763,264.65,0,0,CASTILLA Y LEON,LEON,ASTORGA,VILLAGATON,42.637016,-6.176484,8/31/2005,259,1094,3,FERROCARRIL,81,5,6,0,0
2006050090,264,0,0,CASTILLA Y LEON,AVILA,AVILA,SANCHORREJA,40.688201,-4.843256,7/26/2006,185,1500,3,MOTORES Y MÁQUINAS (OTROS),100,6,7,0,0
2005240592,263,0,0,CASTILLA Y LEON,LEON,VEGA DE ESPINAREDA,PARAMO DEL SIL,42.824779,-6.490871,7/14/2005,350,410,4,Sin datos,72,6,4,0,0
2001100426,262.75,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ALCÁNTARA,39.83343,-6.938065,8/5/2001,285,445,5,CAUSA DESCONOCIDA,57,3,3,0,157158
2004322310,262.5,0,0,GALICIA,OURENSE,VERIN-VIANA,VERÍN,41.890751,-7.410541,7/25/2004,1015,1635,4,Sin datos,55,10,2,0,263233
2005323150,262,0,0,GALICIA,OURENSE,A LIMIA,VILAR DE BARRIO,42.141456,-7.921443,8/20/2005,845,1790,6,INCENDIO REPRODUCIDO,105,7,9,0,0
2006490197,262,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,FONFRIA,41.624973,-6.121058,8/7/2006,565,1150,4,Provocados contra el acotamiento de la caza,52,7,3,0,0
2005230250,261.3,0,0,ANDALUCIA,JAEN,SIERRA DE SEGURA,SANTIAGO-PONTONES,38.255721,-2.55749,8/7/2005,2215,4930,1,RAYO,191,10,14,0,0
2005362828,260.88,0,0,GALICIA,PONTEVEDRA,VIGO-BAIXO MIÑO,GONDOMAR,42.094974,-8.731493,8/19/2005,765,1045,4,Otras motivaciones,57,6,2,11941,660655
2011322362,260.87,0,0,GALICIA,OURENSE,VERIN-VIANA,GUDIÑA,42.002977,-7.198773,10/16/2011,2823,4368,4,Otras motivaciones,56,10,4,0,403422
2001130013,260,0,0,CASTILLA-MANCHA,CIUDAD REAL,CAMPO DE CALATRAVA,MORAL DE CALATRAVA,38.789809,-3.577183,6/13/2001,450,540,4,Sin datos,58,6,1,0,4808
2004300058,260,0,0,MURCIA,MURCIA,CENTRO-OESTE,LORCA,37.700887,-1.753268,8/1/2004,0,0,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),98,11,6,0,381
2005240876,260,0,0,CASTILLA Y LEON,LEON,VEGA DE ESPINAREDA,PERANZANES,42.880386,-6.647832,10/7/2005,1710,3146,5,CAUSA DESCONOCIDA,48,1,9,0,0
2006151778,260,0,0,GALICIA,A CORUÑA,SANTIAGO-MESETA INTERIOR,VAL DO DUBRA,42.967731,-8.643463,8/10/2006,1450,1545,4,Sin datos,61,19,3,0,993321
2006320991,260,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,MASIDE,42.402344,-7.996832,8/6/2006,2840,5835,4,Sin datos,72,9,11,0,378450
2008490498,260,0,0,CASTILLA Y LEON,ZAMORA,TABARA,VEGALATRAVE,41.7338,-6.094967,8/24/2008,1140,2040,4,Provocados por venganzas,48,7,9,0,0
2002323403,258,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,SAN CRISTOVO DE CEA,42.565781,-7.987553,8/30/2002,1150,3090,4,Sin datos,70,0,3,0,156509
2005120105,258,0,0,C. VALENCIANA,CASTELLON,L ALT MILLARS,VALLAT,40.022556,-0.326541,7/28/2005,1201,4111,1,RAYO,81,8,13,0,0
2006321205,258,0,0,GALICIA,OURENSE,VERIN-VIANA,GUDIÑA,42.07941,-7.153926,8/12/2006,645,675,4,Otras motivaciones,61,5,15,0,151393
2003270344,257,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,BARALLA,42.895474,-7.230071,6/20/2003,695,2505,4,Sin datos,107,15,5,1134,441924
2007330765,256.62,0,0,ASTURIAS,ASTURIAS,GIJON,VILLAVICIOSA,43.516337,-5.314037,5/13/2007,1232,1252,2,TRABAJOS FORESTALES,35,10,2,0,44121
2010310417,255.72,0,0,NAVARRA,NAVARRA,ZONA 5,FALCES,42.385627,-1.793787,8/11/2010,2307,5967,2,HOGUERAS,423,83,11,0,422651
2005323144,255,0,0,GALICIA,OURENSE,VERIN-VIANA,VILARDEVÓS,42.2711,-7.527212,8/21/2005,1320,1775,4,Sin datos,92,6,7,0,0
2011050078,254.89,0,0,CASTILLA Y LEON,AVILA,AVILA,STA MARIA DEL CUBILLO,40.679242,-4.424885,8/11/2011,235,1550,2,FUMADORES,71,7,5,0,0
2007410055,253.63,0,1,ANDALUCIA,SEVILLA,SIERRA NORTE,GARROBO,37.640255,-6.16397,7/28/2007,2785,4765,4,Otras motivaciones,446,14,14,0,0
2003370082,253.55,0,0,CASTILLA Y LEON,SALAMANCA,BEJAR,S ESTEBAN DE LA SIERRA,40.515158,-5.875352,7/30/2003,390,2055,4,Sin datos,195,10,13,0,66531
2001490125,252.1,0,0,CASTILLA Y LEON,ZAMORA,MOMBUEY,MANZANAL DE LOS INFANTES,42.06699,-6.351206,7/31/2001,300,360,2,ESCAPE DE VERTEDERO,37,7,5,0,0
2006240040,252,0,0,CASTILLA Y LEON,LEON,VEGA DE ESPINAREDA,VEGA DE ESPINAREDA,42.756331,-6.730954,2/8/2006,4380,4601,4,Sin datos,10,0,1,0,0
2002500191,251.42,0,2,ARAGON,ZARAGOZA,CINCO VILLAS,UNCASTILLO,42.379138,-1.18977,7/24/2002,940,3865,1,RAYO,218,17,9,4250,72316
2009490253,251,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,HERMISENDE,41.953558,-6.901142,3/24/2009,1610,2450,4,Provocados por cazadores para facilitar la caza,39,4,0,0,0
2007320298,250.5,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,VEIGA,42.279687,-6.856489,8/10/2007,1317,2739,4,Sin datos,83,9,11,0,839
2001323323,250,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,CARBALLINO,42.495661,-8.050481,12/23/2001,345,375,4,Sin datos,33,7,0,0,468489
2002330336,250,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.105118,-6.550733,1/29/2002,1440,1445,4,Provocados por pastores y ganaderos para regenerar el pasto,21,2,0,0,139665
2002330658,250,0,0,ASTURIAS,ASTURIAS,ORIENTE,LLANES,43.399974,-4.830487,2/2/2002,1360,1450,4,Provocados por pastores y ganaderos para regenerar el pasto,24,2,0,0,160320
2002330731,250,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.105118,-6.550733,2/3/2002,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,0
2002330753,250,0,0,ASTURIAS,ASTURIAS,OVIEDO,BELMONTE DE MIRANDA,43.270324,-6.25168,2/2/2002,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,0
2003020077,250,0,0,CASTILLA-MANCHA,ALBACETE,CENTRO,HOYA-GONZALO,39.01526,-1.519945,7/22/2003,1035,1710,5,CAUSA DESCONOCIDA,64,8,3,15986,0
2005100107,250,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,GARGÜERA,40.067441,-5.956173,1/26/2005,0,0,4,Sin datos,74,3,1,0,1133836
2005323646,250,0,0,GALICIA,OURENSE,VERIN-VIANA,VILARIÑO DE CONSO,42.21825,-7.369252,9/4/2005,1720,1740,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,55,3,7,0,0
2006150992,250,0,0,GALICIA,A CORUÑA,FISTERRA,SANTA COMBA,43.015769,-8.734929,7/17/2006,940,1045,4,Sin datos,21,4,0,0,53420
2006151084,250,0,0,GALICIA,A CORUÑA,BARBANZA,LOUSAME,42.752862,-8.880832,7/18/2006,2978,4333,1,RAYO,52,11,2,0,320524
2006310030,250,0,0,NAVARRA,NAVARRA,ZONA 2,LUZAIDE/VALCARLOS,43.066853,-1.31285,2/10/2006,0,0,2,QUEMA AGRÍCOLA (OTRAS QUEMAS AGRÍCOLAS),10,1,0,0,0
2011270935,250,0,0,GALICIA,LUGO,TERRA CHA,VILALBA,43.367481,-7.561504,10/16/2011,981,2041,4,Provocados por cazadores para facilitar la caza,122,20,3,0,466065
2006060191,249.8,0,0,EXTREMADURA,BADAJOZ,TENTUDIA,MONESTERIO,38.032998,-6.087521,7/17/2006,945,1725,3,LÍNEAS ELÉCTRICAS,85,6,8,0,0
2006361577,249.3,0,0,GALICIA,PONTEVEDRA,VIGO-BAIXO MIÑO,SOUTOMAIOR,42.327166,-8.606625,8/6/2006,3255,4515,4,Otras motivaciones,21,3,5,11082,842816
2006170158,245.7,0,0,CATALUÑA,GIRONA,ALT EMPORDA,CAPMANY,42.373031,2.895545,8/6/2006,395,4175,2,FUMADORES,287,56,16,0,0
2002130060,245.36,0,0,CASTILLA-MANCHA,CIUDAD REAL,PASTOS,ALMODÓVAR DEL CAMPO,38.656693,-4.494423,6/26/2002,640,1715,1,RAYO,93,10,3,0,0
2005120004,245,0,0,C. VALENCIANA,CASTELLON,L ALT PALANCIA,VALL DE ALMONACID,39.891053,-0.438945,1/24/2005,1625,3800,2,QUEMA AGRÍCOLA (SIN ESPECIFICAR),194,23,8,0,0
2002330548,243,0,0,ASTURIAS,ASTURIAS,EO-NAVIA,VALDÉS,43.496731,-6.467141,2/2/2002,960,1020,4,Provocados por pastores y ganaderos para regenerar el pasto,12,1,0,0,25788
2011320166,242.83,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,OTRA PROVINCIA,42.237284,-6.855768,2/8/2011,860,900,4,Provocados por pastores y ganaderos para regenerar el pasto,11,0,2,0,0
2005310599,242,0,0,NAVARRA,NAVARRA,ZONA 4,GALLIPIENZO/GALIPENTZU,42.499202,-1.416052,8/14/2005,1740,3170,4,Provocados por cazadores para facilitar la caza,50,5,6,0,74720
2009490589,242,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PEDRALBA DE LA PRADERIA,41.943596,-6.708869,10/4/2009,940,2170,4,Provocados por pastores y ganaderos para regenerar el pasto,78,6,2,0,0
2010390501,241.87,0,0,CANTABRIA,CANTABRIA,COMARCA 4,LOS TOJOS,43.143144,-4.217251,4/10/2010,715,1810,4,Provocados por pastores y ganaderos para regenerar el pasto,28,1,2,2624,104391
2006310261,240,0,0,NAVARRA,NAVARRA,ZONA 4,OTRA PROVINCIA,42.692845,-1.678762,6/15/2006,360,2880,3,MOTORES Y MÁQUINAS (COSECHADORAS),73,27,3,0,330782
2009390150,240,0,0,CANTABRIA,CANTABRIA,COMARCA 8,VEGA DE PAS,43.151207,-3.764632,2/26/2009,3405,3405,4,Provocados por pastores y ganaderos para regenerar el pasto,11,0,1,54,57563
2003271260,239.28,0,0,GALICIA,LUGO,LUGO-SARRIA,FRIOL,43.001671,-7.723368,9/16/2003,345,555,4,Sin datos,103,16,14,8562,375714
2004241512,239,0,0,CASTILLA Y LEON,LEON,VEGA DE ESPINAREDA,VEGA DE ESPINAREDA,42.756331,-6.730954,6/6/2004,1890,1945,1,RAYO,36,1,1,0,13056
2005362857,238.7,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,PONTEAREAS,42.183247,-8.429061,8/20/2005,2655,2705,4,Provocados por pirómanos,94,6,5,27148,360653
2002060136,238.2,0,0,EXTREMADURA,BADAJOZ,TENTUDIA,FUENTE DE CANTOS,38.281173,-6.31188,7/2/2002,160,190,5,CAUSA DESCONOCIDA,64,4,0,0,57168
2011322455,238,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CHANDREXA DE QUEIXA,42.224114,-7.342929,10/18/2011,415,2785,6,INCENDIO REPRODUCIDO,21,2,1,0,0
2011330727,237.78,0,0,ASTURIAS,ASTURIAS,OVIEDO,BELMONTE DE MIRANDA,43.341658,-6.224465,4/7/2011,2762,2771,4,Provocados por pastores y ganaderos para regenerar el pasto,14,1,2,0,9743
2009290097,236.75,0,0,ANDALUCIA,MALAGA,VALLE DE GUADALHORCE,CASARABONELA,36.782023,-4.79586,7/14/2009,1190,4280,2,FUMADORES,214,11,14,20608,2213716
